fid,samp,mass,vv,tlh,tdh,trh,path,t2,tmax,gear,replicate,mod,hi,NJ,may,jun,july,aug,year,time
1210,202,0.0001,2,3,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,5
1211,202,0.00001,1,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,5
1212,202,0.000001,NA,NA,NA,NA,0,1,0,1,2,0,0,0,0,0,0,0,0,5
1213,203,0.1,3,3,1,3,3,1,0,1,3,0,0,0,0,0,0,0,0,5
1214,203,0.01,3,3,0,2,2,1,0,1,3,0,0,0,0,0,0,0,0,5
1215,203,0.001,3,3,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,5
1216,203,0.0001,3,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,5
1217,203,0.00001,0,1,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,5
1218,203,0.000001,NA,NA,NA,NA,0,1,0,1,3,0,0,0,0,0,0,0,0,5
1219,204,0.1,3,3,1,3,3,1,0,1,4,0,0,0,0,0,0,0,0,5
1220,204,0.01,3,3,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,5
1221,204,0.001,3,3,0,0,0,1,0,1,4,0,0,0,0,0,0,0,0,5
1222,204,0.0001,2,1,0,1,1,1,0,1,4,0,0,0,0,0,0,0,0,5
1223,204,0.00001,NA,NA,NA,NA,0,1,0,1,4,0,0,0,0,0,0,0,0,5
1224,204,0.000001,NA,NA,NA,NA,0,1,0,1,4,0,0,0,0,0,0,0,0,5
1225,205,0.1,3,3,0,3,3,1,0,0,1,0,0,0,0,0,0,0,0,5
1226,205,0.01,3,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
1227,205,0.001,3,2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,5
1228,205,0.0001,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
1229,205,0.00001,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5
1230,205,0.000001,NA,NA,NA,NA,0,1,0,0,1,0,0,0,0,0,0,0,0,5
1231,206,0.1,3,3,1,2,2,1,0,0,2,0,0,0,0,0,0,0,0,5
1232,206,0.01,3,3,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5
1233,206,0.001,3,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5
1234,206,0.0001,2,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,5
1235,206,0.00001,NA,NA,NA,NA,0,1,0,0,2,0,0,0,0,0,0,0,0,5
1236,206,0.000001,NA,NA,NA,NA,0,1,0,0,2,0,0,0,0,0,0,0,0,5
1237,207,0.1,3,3,2,3,3,1,0,0,3,0,0,0,0,0,0,0,0,5
1238,207,0.01,3,3,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5
1239,207,0.001,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5
1240,207,0.0001,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5
1241,207,0.00001,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,5
1242,207,0.000001,NA,NA,NA,NA,0,1,0,0,3,0,0,0,0,0,0,0,0,5
1243,208,0.1,3,3,0,3,3,1,0,0,4,0,0,0,0,0,0,0,0,5
1244,208,0.01,3,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5
1245,208,0.001,2,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5
1246,208,0.0001,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5
1247,208,0.00001,1,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,5
1248,208,0.000001,NA,NA,NA,NA,0,1,0,0,4,0,0,0,0,0,0,0,0,5
1249,209,0.1,3,3,3,3,3,0,0,1,1,1,0,0,0,0,0,0,0,5
1250,209,0.01,3,3,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,5
1251,209,0.001,3,3,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,5
1252,209,0.0001,2,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5
1253,209,0.00001,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5
1254,209,0.000001,NA,NA,NA,NA,0,0,0,1,1,1,0,0,0,0,0,0,0,5
1255,210,0.1,3,3,0,2,2,0,0,1,2,1,0,0,0,0,0,0,0,5
1256,210,0.01,3,3,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5
1257,210,0.001,2,2,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5
1258,210,0.0001,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5
1259,210,0.00001,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,5
1260,210,0.000001,NA,NA,NA,NA,0,0,0,1,2,1,0,0,0,0,0,0,0,5
1261,211,0.1,3,3,1,2,2,0,0,1,3,1,0,0,0,0,0,0,0,5
1262,211,0.01,3,3,0,1,1,0,0,1,3,1,0,0,0,0,0,0,0,5
1263,211,0.001,3,3,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,5
1264,211,0.0001,2,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,5
1265,211,0.00001,3,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,5
1266,211,0.000001,NA,NA,NA,NA,0,0,0,1,3,1,0,0,0,0,0,0,0,5
1267,212,0.1,3,3,0,3,3,0,0,1,4,1,0,0,0,0,0,0,0,5
1268,212,0.01,3,3,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,5
1269,212,0.001,3,3,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,5
1270,212,0.0001,0,2,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,5
1271,212,0.00001,NA,NA,NA,NA,0,0,0,1,4,1,0,0,0,0,0,0,0,5
1272,212,0.000001,NA,NA,NA,NA,0,0,0,1,4,1,0,0,0,0,0,0,0,5
1273,213,0.1,3,3,0,3,3,0,0,0,1,1,0,0,0,0,0,0,0,5
1274,213,0.01,3,3,1,3,3,0,0,0,1,1,0,0,0,0,0,0,0,5
1275,213,0.001,2,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5
1276,213,0.0001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5
1277,213,0.00001,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,5
1278,213,0.000001,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,5
1279,214,0.1,3,3,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,5
1280,214,0.01,3,3,0,3,3,0,0,0,2,1,0,0,0,0,0,0,0,5
1281,214,0.001,3,3,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,5
1282,214,0.0001,0,1,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,5
1283,214,0.00001,NA,NA,NA,NA,0,0,0,0,2,1,0,0,0,0,0,0,0,5
1284,214,0.000001,NA,NA,NA,NA,0,0,0,0,2,1,0,0,0,0,0,0,0,5
1285,215,0.1,3,3,0,1,1,0,0,0,3,1,0,0,0,0,0,0,0,5
1286,215,0.01,3,3,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5
1287,215,0.001,2,2,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5
1288,215,0.0001,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5
1289,215,0.00001,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,5
1290,215,0.000001,NA,NA,NA,NA,0,0,0,0,3,1,0,0,0,0,0,0,0,5
1291,216,0.1,3,3,0,2,2,0,0,0,4,1,0,0,0,0,0,0,0,5
1292,216,0.01,3,3,2,2,2,0,0,0,4,1,0,0,0,0,0,0,0,5
1293,216,0.001,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5
1294,216,0.0001,2,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,5
1295,216,0.00001,NA,NA,NA,NA,0,0,0,0,4,1,0,0,0,0,0,0,0,5
1296,216,0.000001,NA,NA,NA,NA,0,0,0,0,4,1,0,0,0,0,0,0,0,5
1297,217,0.1,3,3,0,3,3,1,0,1,1,1,0,0,0,0,0,0,0,5
1298,217,0.01,3,3,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,5
1299,217,0.001,3,3,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5
1300,217,0.0001,2,2,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5
1301,217,0.00001,3,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,5
1302,217,0.000001,NA,NA,NA,NA,0,1,0,1,1,1,0,0,0,0,0,0,0,5
1303,218,0.1,3,3,0,3,3,1,0,1,2,1,0,0,0,0,0,0,0,5
1304,218,0.01,3,3,0,2,2,1,0,1,2,1,0,0,0,0,0,0,0,5
1305,218,0.001,2,3,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,5
1306,218,0.0001,2,2,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,5
1307,218,0.00001,1,1,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,5
1308,218,0.000001,NA,NA,NA,NA,0,1,0,1,2,1,0,0,0,0,0,0,0,5
1309,219,0.1,3,3,3,3,3,1,0,1,3,1,0,0,0,0,0,0,0,5
1310,219,0.01,3,3,0,3,3,1,0,1,3,1,0,0,0,0,0,0,0,5
1311,219,0.001,3,3,0,2,2,1,0,1,3,1,0,0,0,0,0,0,0,5
1312,219,0.0001,3,3,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,5
1313,219,0.00001,2,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,5
1314,219,0.000001,NA,NA,NA,NA,0,1,0,1,3,1,0,0,0,0,0,0,0,5
1315,220,0.1,3,3,0,3,3,1,0,1,4,1,0,0,0,0,0,0,0,5
1316,220,0.01,3,3,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,5
1317,220,0.001,3,3,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,5
1318,220,0.0001,3,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,5
1319,220,0.00001,NA,NA,NA,NA,0,1,0,1,4,1,0,0,0,0,0,0,0,5
1320,220,0.000001,NA,NA,NA,NA,0,1,0,1,4,1,0,0,0,0,0,0,0,5
1321,221,0.1,3,3,1,2,2,1,0,0,1,1,0,0,0,0,0,0,0,5
1322,221,0.01,3,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5
1323,221,0.001,3,3,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5
1324,221,0.0001,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5
1325,221,0.00001,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,5
1326,221,0.000001,NA,NA,NA,NA,0,1,0,0,1,1,0,0,0,0,0,0,0,5
1327,222,0.1,3,3,0,2,2,1,0,0,2,1,0,0,0,0,0,0,0,5
1328,222,0.01,3,3,0,1,1,1,0,0,2,1,0,0,0,0,0,0,0,5
1329,222,0.001,2,2,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,5
1330,222,0.0001,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,5
1331,222,0.00001,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,5
1332,222,0.000001,NA,NA,NA,NA,0,1,0,0,2,1,0,0,0,0,0,0,0,5
1333,223,0.1,3,3,1,2,2,1,0,0,3,1,0,0,0,0,0,0,0,5
1334,223,0.01,3,3,0,1,1,1,0,0,3,1,0,0,0,0,0,0,0,5
1335,223,0.001,2,3,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,5
1336,223,0.0001,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0,5
1337,223,0.00001,NA,NA,NA,NA,0,1,0,0,3,1,0,0,0,0,0,0,0,5
1338,223,0.000001,NA,NA,NA,NA,0,1,0,0,3,1,0,0,0,0,0,0,0,5
1339,224,0.1,3,3,2,3,3,1,0,0,4,1,0,0,0,0,0,0,0,5
1340,224,0.01,3,3,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,5
1341,224,0.001,3,3,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,5
1342,224,0.0001,3,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,5
1343,224,0.00001,1,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,5
1344,224,0.000001,NA,NA,NA,NA,0,1,0,0,4,1,0,0,0,0,0,0,0,5
1345,225,0.1,0,3,1,3,3,0,0,1,1,0,1,0,0,0,0,0,0,5
1346,225,0.01,0,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5
1347,225,0.001,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5
1348,225,0.0001,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5
1349,225,0.00001,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,5
1350,225,0.000001,NA,NA,NA,NA,0,0,0,1,1,0,1,0,0,0,0,0,0,5
1351,226,0.1,0,3,0,3,3,0,0,1,2,0,1,0,0,0,0,0,0,5
1352,226,0.01,0,3,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,5
1353,226,0.001,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,5
1354,226,0.0001,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,5
1355,226,0.00001,NA,NA,NA,NA,0,0,0,1,2,0,1,0,0,0,0,0,0,5
1356,226,0.000001,NA,NA,NA,NA,0,0,0,1,2,0,1,0,0,0,0,0,0,5
1357,227,0.1,0,3,0,2,2,0,0,1,3,0,1,0,0,0,0,0,0,5
1358,227,0.01,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,5
1359,227,0.001,0,1,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,5
1360,227,0.0001,0,0,0,0,0,0,0,1,3,0,1,0,0,0,0,0,0,5
1361,227,0.00001,NA,NA,NA,NA,0,0,0,1,3,0,1,0,0,0,0,0,0,5
1362,227,0.000001,NA,NA,NA,NA,0,0,0,1,3,0,1,0,0,0,0,0,0,5
1363,228,0.1,0,3,0,2,2,0,0,1,4,0,1,0,0,0,0,0,0,5
1364,228,0.01,1,1,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,5
1365,228,0.001,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,5
1366,228,0.0001,NA,NA,NA,NA,0,0,0,1,4,0,1,0,0,0,0,0,0,5
1367,228,0.00001,NA,NA,NA,NA,0,0,0,1,4,0,1,0,0,0,0,0,0,5
1368,228,0.000001,NA,NA,NA,NA,0,0,0,1,4,0,1,0,0,0,0,0,0,5
1369,229,0.1,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
1370,229,0.01,0,3,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,5
1371,229,0.001,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5
1372,229,0.0001,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,5
1373,229,0.00001,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,5
1374,229,0.000001,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,0,0,5
1375,230,0.1,0,3,2,3,3,0,0,0,2,0,1,0,0,0,0,0,0,5
1376,230,0.01,1,2,0,1,1,0,0,0,2,0,1,0,0,0,0,0,0,5
1377,230,0.001,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,5
1378,230,0.0001,NA,NA,NA,NA,0,0,0,0,2,0,1,0,0,0,0,0,0,5
1379,230,0.00001,NA,NA,NA,NA,0,0,0,0,2,0,1,0,0,0,0,0,0,5
1380,230,0.000001,NA,NA,NA,NA,0,0,0,0,2,0,1,0,0,0,0,0,0,5
1381,231,0.1,0,3,2,3,3,0,0,0,3,0,1,0,0,0,0,0,0,5
1382,231,0.01,0,3,1,1,1,0,0,0,3,0,1,0,0,0,0,0,0,5
1383,231,0.001,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,5
1384,231,0.0001,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,5
1385,231,0.00001,NA,NA,NA,NA,0,0,0,0,3,0,1,0,0,0,0,0,0,5
1386,231,0.000001,NA,NA,NA,NA,0,0,0,0,3,0,1,0,0,0,0,0,0,5
1387,232,0.1,NA,NA,NA,NA,0,0,0,0,4,0,1,0,0,0,0,0,0,5
1388,232,0.01,NA,NA,NA,NA,0,0,0,0,4,0,1,0,0,0,0,0,0,5
1389,232,0.001,NA,NA,NA,NA,0,0,0,0,4,0,1,0,0,0,0,0,0,5
1390,232,0.0001,NA,NA,NA,NA,0,0,0,0,4,0,1,0,0,0,0,0,0,5
1391,232,0.00001,NA,NA,NA,NA,0,0,0,0,4,0,1,0,0,0,0,0,0,5
1392,232,0.000001,NA,NA,NA,NA,0,0,0,0,4,0,1,0,0,0,0,0,0,5
1393,233,0.1,0,3,2,2,2,1,0,1,1,0,1,0,0,0,0,0,0,5
1394,233,0.01,0,3,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5
1395,233,0.001,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,5
1396,233,0.0001,NA,NA,NA,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,5
1397,233,0.00001,NA,NA,NA,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,5
1398,233,0.000001,NA,NA,NA,NA,0,1,0,1,1,0,1,0,0,0,0,0,0,5
1399,234,0.1,0,3,0,1,1,1,0,1,2,0,1,0,0,0,0,0,0,5
1400,234,0.01,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,5
1401,234,0.001,0,1,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,5
1402,234,0.0001,0,0,0,0,0,1,0,1,2,0,1,0,0,0,0,0,0,5
1403,234,0.00001,NA,NA,NA,NA,0,1,0,1,2,0,1,0,0,0,0,0,0,5
1404,234,0.000001,NA,NA,NA,NA,0,1,0,1,2,0,1,0,0,0,0,0,0,5
1405,235,0.1,0,3,0,2,2,1,0,1,3,0,1,0,0,0,0,0,0,5
1406,235,0.01,0,2,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,5
1407,235,0.001,0,1,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,5
1408,235,0.0001,1,0,0,0,0,1,0,1,3,0,1,0,0,0,0,0,0,5
1409,235,0.00001,NA,NA,NA,NA,0,1,0,1,3,0,1,0,0,0,0,0,0,5
1410,235,0.000001,NA,NA,NA,NA,0,1,0,1,3,0,1,0,0,0,0,0,0,5
1411,236,0.1,0,3,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,5
1412,236,0.01,0,3,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,5
1413,236,0.001,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,5
1414,236,0.0001,0,0,0,0,0,1,0,1,4,0,1,0,0,0,0,0,0,5
1415,236,0.00001,NA,NA,NA,NA,0,1,0,1,4,0,1,0,0,0,0,0,0,5
1416,236,0.000001,NA,NA,NA,NA,0,1,0,1,4,0,1,0,0,0,0,0,0,5
1417,237,0.1,0,3,2,2,2,1,0,0,1,0,1,0,0,0,0,0,0,5
1418,237,0.01,0,2,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,5
1419,237,0.001,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,5
1420,237,0.0001,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,0,0,5
1421,237,0.00001,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,0,0,5
1422,237,0.000001,NA,NA,NA,NA,0,1,0,0,1,0,1,0,0,0,0,0,0,5
1423,238,0.1,0,3,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,5
1424,238,0.01,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,5
1425,238,0.001,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,5
1426,238,0.0001,NA,NA,NA,NA,0,1,0,0,2,0,1,0,0,0,0,0,0,5
1427,238,0.00001,NA,NA,NA,NA,0,1,0,0,2,0,1,0,0,0,0,0,0,5
1428,238,0.000001,NA,NA,NA,NA,0,1,0,0,2,0,1,0,0,0,0,0,0,5
1429,239,0.1,0,3,0,1,1,1,0,0,3,0,1,0,0,0,0,0,0,5
1430,239,0.01,0,2,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,5
1431,239,0.001,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,5
1432,239,0.0001,NA,NA,NA,NA,0,1,0,0,3,0,1,0,0,0,0,0,0,5
1433,239,0.00001,NA,NA,NA,NA,0,1,0,0,3,0,1,0,0,0,0,0,0,5
1434,239,0.000001,NA,NA,NA,NA,0,1,0,0,3,0,1,0,0,0,0,0,0,5
1435,240,0.1,0,3,3,3,3,1,0,0,4,0,1,0,0,0,0,0,0,5
1436,240,0.01,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,5
1437,240,0.001,0,1,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,5
1438,240,0.0001,0,2,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,5
1439,240,0.00001,NA,NA,NA,NA,0,1,0,0,4,0,1,0,0,0,0,0,0,5
1440,240,0.000001,NA,NA,NA,NA,0,1,0,0,4,0,1,0,0,0,0,0,0,5
1441,241,0.1,NA,NA,NA,NA,0,0,0,1,1,0,0,1,1,0,0,0,0,6
1442,241,0.01,NA,NA,NA,NA,0,0,0,1,1,0,0,1,1,0,0,0,0,6
1443,241,0.001,NA,NA,NA,NA,0,0,0,1,1,0,0,1,1,0,0,0,0,6
1444,241,0.1,NA,NA,NA,NA,0,0,0,1,2,0,0,1,1,0,0,0,0,6
1445,242,0.01,NA,NA,NA,NA,0,0,0,1,2,0,0,1,1,0,0,0,0,6
1446,242,0.001,NA,NA,NA,NA,0,0,0,1,2,0,0,1,1,0,0,0,0,6
1447,242,0.1,NA,NA,NA,NA,0,0,0,1,3,0,0,1,1,0,0,0,0,6
1448,242,0.01,NA,NA,NA,NA,0,0,0,1,3,0,0,1,1,0,0,0,0,6
1449,243,0.001,NA,NA,NA,NA,0,0,0,1,3,0,0,1,1,0,0,0,0,6
1450,243,0.1,NA,NA,NA,NA,0,0,0,1,4,0,0,1,1,0,0,0,0,6
1451,243,0.01,NA,NA,NA,NA,0,0,0,1,4,0,0,1,1,0,0,0,0,6
1452,243,0.001,NA,NA,NA,NA,0,0,0,1,4,0,0,1,1,0,0,0,0,6
1453,244,0.1,NA,NA,NA,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,6
1454,244,0.01,NA,NA,NA,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,6
1455,244,0.001,NA,NA,NA,NA,0,0,0,0,1,0,0,1,1,0,0,0,0,6
1456,244,0.1,NA,NA,NA,NA,0,0,0,0,2,0,0,1,1,0,0,0,0,6
1457,245,0.01,NA,NA,NA,NA,0,0,0,0,2,0,0,1,1,0,0,0,0,6
1458,245,0.001,NA,NA,NA,NA,0,0,0,0,2,0,0,1,1,0,0,0,0,6
1459,245,0.1,NA,NA,NA,NA,0,0,0,0,3,0,0,1,1,0,0,0,0,6
1460,245,0.01,NA,NA,NA,NA,0,0,0,0,3,0,0,1,1,0,0,0,0,6
1461,246,0.001,NA,NA,NA,NA,0,0,0,0,3,0,0,1,1,0,0,0,0,6
1462,246,0.1,NA,NA,NA,NA,0,0,0,0,4,0,0,1,1,0,0,0,0,6
1463,246,0.01,NA,NA,NA,NA,0,0,0,0,4,0,0,1,1,0,0,0,0,6
1464,246,0.001,NA,NA,NA,NA,0,0,0,0,4,0,0,1,1,0,0,0,0,6
1465,247,0.1,NA,NA,NA,NA,0,1,0,1,1,0,0,1,1,0,0,0,0,6
1466,247,0.01,NA,NA,NA,NA,0,1,0,1,1,0,0,1,1,0,0,0,0,6
1467,247,0.001,NA,NA,NA,NA,0,1,0,1,1,0,0,1,1,0,0,0,0,6
1468,247,0.1,NA,NA,NA,NA,0,1,0,1,2,0,0,1,1,0,0,0,0,6
1469,248,0.01,NA,NA,NA,NA,0,1,0,1,2,0,0,1,1,0,0,0,0,6
1470,248,0.001,NA,NA,NA,NA,0,1,0,1,2,0,0,1,1,0,0,0,0,6
1471,248,0.1,NA,NA,NA,NA,0,1,0,1,3,0,0,1,1,0,0,0,0,6
1472,248,0.01,NA,NA,NA,NA,0,1,0,1,3,0,0,1,1,0,0,0,0,6
1473,249,0.001,NA,NA,NA,NA,0,1,0,1,3,0,0,1,1,0,0,0,0,6
1474,249,0.1,NA,NA,NA,NA,0,1,0,1,4,0,0,1,1,0,0,0,0,6
1475,249,0.01,NA,NA,NA,NA,0,1,0,1,4,0,0,1,1,0,0,0,0,6
1476,249,0.001,NA,NA,NA,NA,0,1,0,1,4,0,0,1,1,0,0,0,0,6
1477,250,0.1,NA,NA,NA,NA,0,1,0,0,1,0,0,1,1,0,0,0,0,6
1478,250,0.01,NA,NA,NA,NA,0,1,0,0,1,0,0,1,1,0,0,0,0,6
1479,250,0.001,NA,NA,NA,NA,0,1,0,0,1,0,0,1,1,0,0,0,0,6
1480,250,0.1,NA,NA,NA,NA,0,1,0,0,2,0,0,1,1,0,0,0,0,6
1481,251,0.01,NA,NA,NA,NA,0,1,0,0,2,0,0,1,1,0,0,0,0,6
1482,251,0.001,NA,NA,NA,NA,0,1,0,0,2,0,0,1,1,0,0,0,0,6
1483,251,0.1,NA,NA,NA,NA,0,1,0,0,3,0,0,1,1,0,0,0,0,6
1484,251,0.01,NA,NA,NA,NA,0,1,0,0,3,0,0,1,1,0,0,0,0,6
1485,252,0.001,NA,NA,NA,NA,0,1,0,0,3,0,0,1,1,0,0,0,0,6
1486,252,0.1,NA,NA,NA,NA,0,1,0,0,4,0,0,1,1,0,0,0,0,6
1487,252,0.01,NA,NA,NA,NA,0,1,0,0,4,0,0,1,1,0,0,0,0,6
1488,252,0.001,NA,NA,NA,NA,0,1,0,0,4,0,0,1,1,0,0,0,0,6
1489,253,0.1,NA,3,2,0,2,0,0,1,1,1,0,1,1,0,0,0,0,6
1490,253,0.01,NA,3,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,6
1491,253,0.001,NA,3,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,6
1492,253,0.1,NA,3,1,2,2,0,0,1,2,1,0,1,1,0,0,0,0,6
1493,254,0.01,NA,3,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,6
1494,254,0.001,NA,3,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,6
1495,254,0.1,NA,3,0,2,2,0,0,1,3,1,0,1,1,0,0,0,0,6
1496,254,0.01,NA,3,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,6
1497,255,0.001,NA,3,0,0,0,0,0,1,3,1,0,1,1,0,0,0,0,6
1498,255,0.1,NA,3,1,0,1,0,0,1,4,1,0,1,1,0,0,0,0,6
1499,255,0.01,NA,3,0,0,0,0,0,1,4,1,0,1,1,0,0,0,0,6
1500,255,0.001,NA,2,0,0,0,0,0,1,4,1,0,1,1,0,0,0,0,6
1501,256,0.1,NA,3,2,3,3,0,0,0,1,1,0,1,1,0,0,0,0,6
1502,256,0.01,NA,3,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,6
1503,256,0.001,NA,3,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,6
1504,256,0.1,NA,3,2,1,2,0,0,0,2,1,0,1,1,0,0,0,0,6
